content_id,subject,sentiment_value,sentiment_word
sm0WEtJfjKlT3Oeo,动力,0,换
RCTHDFv6aKXA2WjI,油耗,0,低
qju7rk4scUKJ1gzY,操控,0,加强
HB1syAbrheKnUwtC,外观,0,紧凑
9mNiTQ81e5Yu3k24,操控,0,简单
x82sm1ahFYI6jpqc,安全性,0,问
knmwaYgs7Er53DfI,安全性,0,轮毂
aMFJAWuCiP3dQTOe,动力,0,随叫随到
LofFZtYiRkwd6bpy,配置,0,满意
uohVA2LclBpk3nxi,操控,1,秒杀
A9KZib8pXfkQVgGW,油耗,0,高
VLHijeQoT7GZF6Yh,动力,0,安全
sI6Bwh7P3OuHftLr,动力,0,似乎
iCSrZBo2maTWVYqA,动力,0,2.0
esqiA6b9u0cJEjS3,油耗,0,新
DWyohezJr0CQONqt,动力,0,五千
YFsPnXeEVmh3LJRf,外观,0,喜欢
rytcHs5GMUWREKfj,动力,1,不错
Fq1kRMwxEa0rnJyh,舒适性,-1,大
gHiD3zTUrPCd5FWs,价格,0,没
tusndCeJTcZWXl1M,操控,0,不好
IBwacFpzU3vL15EJ,操控,1,贵
Y2C4dxzm9JLKywXu,配置,0,OK
P4vcBzdLeQJ356nR,配置,0,升级
jHrbay0T5MYIFcfC,安全性,0,气囊
XJ3komsO4CZ0KFYr,动力,0,空调
1wqRWndTe3Vh28gZ,动力,0,应该
atvMkpfeVu4Tlgrs,动力,0,热车
q0OhwytNBT3Pe4Rk,操控,0,低
VoijeQ4huWkB0ZlL,价格,1,大
WUQ0Mhu19dvPcsnG,操控,0,没
yn5Yup943KleQIDg,安全性,-1,12
tqJge3EvVFUkxd05,操控,0,小
wcopTmyzvU53ftqe,动力,0,开
EVMhc9sRnktBZ2I3,动力,0,车轮
QWD8lycXxm3SKe4z,价格,0,公里
C3eBiPdDrc7jagOt,配置,0,少
V35fhcb8qOw4uZBF,安全性,1,好
QhrgY6ZaNL4zjfJB,空间,1,肯定
0pJnq2mEzhHZ3Arv,油耗,0,楼主
BbjC5XQH4gaSZiYe,操控,0,好
oGzVQxeU1yStugZM,内饰,0,买
jtbe8gZDGCEf9UOW,内饰,0,建议
cDQiy0dnrVfx3MWl,价格,0,大
H0ibSq4ndAzyE1hI,动力,0,驾驶
scYqrhITWwSnje5t,安全性,0,没
U0yhjQEPS9Im2tBD,动力,0,换
NlxgP3eYt0nzKB5j,动力,1,高
zO3ND7P0C16gotiw,安全性,0,硬
PTDA2eULVg8NcMZ3,空间,0,2018
UdtE90wj71gQIBuD,动力,0,市区
Ur5LIl1YoBjWQEJg,动力,1,随叫随到
gdibkoSsHMfZcaIm,内饰,0,加热
18sbwglESLoPCJ9I,操控,0,太差
npsTlXveJmibUHdj,动力,0,看
073DfApbZlcJ1tWE,价格,0,换
7vlHt6GnPFKQCUVI,动力,0,差点
XEvGcYdbnIVTSL2R,配置,0,卧槽
zuERVI2Cc9FjrKq8,配置,0,原厂
Be8g1L57jXQ0PRcn,空间,0,大
93sWiKgY4UC8jDSk,动力,0,好
az2weAL6kCjmvVru,舒适性,0,空调
yPUh5KZ9vV3lpsGB,舒适性,0,买个
MGfTopKhv3tr67Ik,配置,0,16
RuGhicS6dUIXva2E,舒适性,-1,换
20o1aeNxbApYK5SO,内饰,0,车
g2vFMCd1N4i97KUQ,价格,0,斯巴鲁
fYnArPDqmTlIyagt,动力,0,好像
cXWsxD0MTKQwEVpe,操控,0,安全
1KiNolhdjJ9z37AB,动力,0,驾驶
TcdzWbYEAqNIiPyp,价格,0,肯定
qx2nhsRFDvKHW68z,动力,0,十万
zlEgoQBSR0eHYWjw,内饰,-1,差不多
ltj3xs5h7oEP2z4A,内饰,0,古铜
yeBbRYX73hd94WZI,油耗,0,高速
nlf4epZz7URcOWjT,价格,0,好
DnmNzoYrLgcAaS6I,操控,0,稳定
qIn7kULExg92VMcK,油耗,0,爽
Hif4ZJjkoRw5b9tE,舒适性,-1,好
q6E5DiKcn0GBZxoT,油耗,0,低
gzuM7rRSdkc3yoVH,动力,0,黑盒子
Q02UuKePZtja9Rdx,安全性,0,不
3OFdtEnJhzgjDvwG,油耗,-1,高
9FVrmxcqvdC4pnzf,价格,0,想
kXnywtp49dbE2aYM,动力,0,足
snIOM3ePFcyix9BS,动力,0,换
JU7rLiNatO89MEwQ,配置,0,够用
ksYlK4CfjXucNvGZ,外观,0,好看
mhdw9QJF0Kfp175H,油耗,0,好听
KztJLy2av0RTEioZ,动力,0,好
uTUzYxd82EJw5bKO,动力,0,换
1M3ASJzo8XjtKBqE,动力,0,没事
OvSEW15GR9L2TYpC,价格,0,差不多
x0pVSuD3Brs4QCkt,配置,0,好
ieuKRNqP0vEIycaB,安全性,1,没
zF9Mueid3pXalrP7,动力,1,完美
WJFMnwQPUj8iLdSN,动力,0,就算
6Tl3EBqAXL0o7sSM,配置,1,喜欢
8GadRbIzViTqyx4F,内饰,-1,不好
VpLeaYSlRTqyMFgK,操控,0,没
M4GuJmcIwU1THDed,油耗,0,没
m7FbotzxgiPfsJLS,油耗,0,正常
m4idJxSGcC0lhnvR,动力,1,秒杀
kgEYWcjOxbNoz4S1,操控,1,安全
5bldocje2YZPXLQI,舒适性,0,喜欢
8gpBxQOPj2YEW7CH,内饰,1,实用
n5aKxi3ZbAlHyNF4,动力,0,还行
LbDhIE2q3Fa4efJX,安全性,1,很差
LU9S1nwJeQicBPFH,价格,0,便宜
Lg4DuFNV0jPnextY,配置,0,美国
iKM0y9SRhw1raBps,操控,0,方向盘
ugF1Y9NsOJaBbtS7,动力,0,车子
vxohAazq27Uj5Dt8,内饰,0,图四
GyS9fbm6AiWaTsXC,操控,0,好像
G2hHFZ50pPMQksXo,动力,0,问
gOHKCLapJowzu8AR,动力,1,好
DLJlzgK14pc7GkNq,配置,0,高
ZeAFK5tdv6V9ORYJ,配置,0,还
RVGhbxrfQcIwlFdL,安全性,0,刹车
U79aDc0xoKFMbyhT,操控,0,左右
72XjGlFSt8QbsKHp,操控,0,奔
nWp4U7IiXA6PrQmC,价格,0,优惠
OT4cMNr6vXoZKSCn,价格,0,优惠
WQ8e0VLzm1Nck3jt,价格,0,优惠
5jCfSe8z9wo1sU6i,价格,0,优惠
Q8yxEWpPwmJtscbn,价格,0,优惠
Q9lsB8x6FvkDroPV,配置,0,很少
YPyQjeoxu0N5AaqV,配置,0,才
ILV2xjt0r9Ty1f76,配置,0,换
kZxn5LJOHMV3yGet,配置,-1,垃圾
RwfKrGUZibBAMIgq,配置,0,好像
y3WuIhpVe5qKMsa6,操控,0,加热
Bq8AxjuoinbzI95L,舒适性,0,轮毂
PBzSy05iMmJe9LWj,舒适性,0,换
m8MyxACkfqj2lQNF,油耗,0,高
Kx9qJV7Bwcn8DUhp,油耗,0,车正
3xW28YUPNywkseaM,油耗,0,高
i5MfVSO48chl0u7N,油耗,0,驾驶
mhJoGpyU2zefLv4x,油耗,0,驾驶
lctobe5GjuBCxy4p,油耗,0,尊贵
ehkY7aj6X89xMyr5,油耗,0,省油
BylRVaPbFuH60W8M,舒适性,0,空调
aDVYRH7ef086mjsA,舒适性,0,空调
8OQC6rfwd4vFhgic,内饰,1,内饰
7MtT8ZihRLFqO1bw,内饰,-1,升级
0PLuvKeUR7rkHsot,内饰,0,大气
3m21lZW0VHhj8ubL,安全性,0,好
TymcspvV9EQjfSRw,安全性,0,安全
oHyUi0BYVrSJ6ILs,安全性,-1,太小
iQBEyOb6tc38jhvC,安全性,0,取消
yNW7hAIvr2E43fL0,安全性,0,可靠
1UZSqnC93b8B2gmt,操控,0,专业
g0PoIQprMBdbhHmv,操控,0,优势
VyN6x2SP9EDpfJCz,动力,0,正常
LTxHPB31aI62JOMX,动力,0,烧
UfiAyxpkvQdguWY6,动力,0,烧
CLo6f4RbAyFB3I05,动力,0,烧
Px5CuDqJOfvEswra,动力,0,烧
n7dWQKx5ZtS2NLvu,舒适性,0,噪音
0suojbqVSYImN6d8,动力,0,烧
RY9SQqt2147cxZsz,动力,0,没
gAap9wMyXxSuQc57,动力,0,烧
qNZsXBg68bamyHQ0,空间,1,大
ngzcR7CiS4Db1axN,动力,0,差
oGI7QnWD0zJZcBtx,外观,0,大气
8mYAsyPTbdnLtoEG,操控,0,换
Elt20YcRZz5FhuWo,舒适性,0,噪音
w9d56j8OgnCKvPcL,外观,0,黑色
G8hZaqu15NQ2zsJn,油耗,0,差不多
CY8f92BOTH3t5lW6,操控,0,没
CXLI764WJbzQhcSZ,动力,0,烧
enEtRf5B8Ij92uz4,油耗,0,高
fAhkYX2HCdLWejRb,油耗,0,高
zGhESjKu9sRvXqo3,动力,0,换
4oFy08L1DuhbO2dp,油耗,0,正常
sACTVgxNDPSJwRtj,油耗,0,两天
KMZARaNglYCsJ0jo,价格,0,便宜
DBYMylWrtnzuojCP,油耗,0,才
O80sCRxGwAri2uNI,油耗,0,大
rQyPXo39gUnVRIvL,动力,0,担心
mkCj5cg1rTxzE7Kv,油耗,0,低
yvrIFQCnOUq03lD4,动力,0,没
pL21kTtr8gRxhfWy,动力,0,安全
mJjQ4GHoElIXfqAU,舒适性,-1,异响
gS8mMHCB5P1LkEKu,安全性,0,不好
h8Lau6KWxfmIOPj7,价格,0,优惠
6V5S9TmChcoGRbYg,舒适性,0,高
CWdGUzmhA9Y35wPj,配置,0,不好
YtMgvoicjZsrW1Qh,动力,0,都
l6kZj5wsr8R4AKUv,动力,0,小
4grifhEPpnxc0WS3,动力,0,没
TmBDYCLkqhX68ysv,价格,0,好
lQEBMIFYh3W2ZRda,价格,0,优惠
u32zFWTmvhSBALfV,空间,1,好
eBAOK0iL9kRTu3X7,价格,0,合理
wEgZ92N4b6AMOkxS,价格,0,先买
0Flnd8hRq7C9kLGP,动力,0,没用
Pm5tHqoJKC2zvsD1,配置,0,之前
BnVNYmgcslkfGDSe,价格,0,贵
eaUX9AmLpQBGMIdT,动力,0,烧
HoA7taEmxsXCILlB,安全性,0,好
iKvqEVW2zx6cfMPA,舒适性,-1,噪音
Njqb59iEroQOJ0CX,舒适性,-1,抖动
aGZolLsBfVYvHJq6,操控,1,驾驶
dbX9HnOZxTk8acjN,舒适性,0,vv7
Smr5TJxypWblH4Uo,油耗,0,换
AxXtv6CNauVQ2EYS,操控,0,现在
saFThguOB6fZHbAw,动力,0,没有
puBeAcLKxDWRJgCH,舒适性,-1,异响
ZWw8NQeKMT3fXbJR,动力,0,机油
0lIuJGehVMFN3YQR,操控,0,没有
Y5Piob0TJNsqxyIO,舒适性,0,空调
HMb4EDrQAZgJy5RW,油耗,0,16
JYBR31ezsQObFVa0,价格,0,区县
2HM9K0C3dWPmAXjk,动力,0,没
4mupsO9QdHIjAZCx,价格,0,优惠
9SHwLQYjuI5dRtvN,油耗,0,省油
kRxYP9qzbWef47mc,安全性,0,差不多
DkSA0nRvwyxrmJzo,油耗,0,高
K7iEzF8jtpLvc5qH,动力,0,实际上
DYxPBjZendkSpM3b,舒适性,0,没有
PZaUybTwCt4jqsnv,动力,0,烧
BPnjDGbgATUfy6H3,舒适性,-1,没
PSY0qdpjryGK9FNm,舒适性,-1,异响
DFpjJkdehuvLStTE,动力,0,够
kz6lDqx7PQcRBoVv,价格,0,优惠
vgAGd6BS4pHa29Rt,动力,0,差不多
nMXptb4eFWO0HJGg,舒适性,0,大
EctJhFjIHKv871dr,动力,0,正常
KzOcf2gUuVm4oIyh,动力,0,贵
6pu0SFqDrhfeTEUY,油耗,0,市区
oak4npPgcZBGdeE1,动力,0,没烧
UhAyZtKqOQDXFip9,安全性,-1,异响
U8VCky2zHw9neYr3,动力,0,烧
6yGYa4nW5zcSeARP,油耗,0,没
n0iGFeumh7wbZfc5,舒适性,0,AT
gcvFNLBunQA1rDq6,动力,0,原厂
CS8uaGHjZex7nqLv,价格,0,增加
s724WXNFcAuDngeJ,动力,0,合适
h3NL9F6Y8Je1PCE4,动力,-1,影响
ogGOmYu1jtDZQ9aE,动力,0,想
JO8tRVkUlmq7MnP0,舒适性,0,空调
3AJkt7mQYBeqS8nf,动力,0,没
xF860eoBE9tMkgcD,价格,0,优惠
d12qenNXRh4oEWkM,动力,0,9
TU8qXLNScFeEGJop,舒适性,0,差不多
MLdqs6WeHn2BQNS1,油耗,1,好
Lp10l8mH6BTKExyP,安全性,0,熄火
EhvqxVprbJ0KWk3U,配置,0,更好
91Jqs0gUj6cG5h3V,油耗,0,没有
Q0Eh6Pc19WxsfYIz,安全性,0,异响
AsB7ojNxuFhLXyW9,动力,0,担心
pT16YmJPVbAU4kQM,动力,0,造假
o81JW3GwXYbiFfqy,安全性,0,没有
0BvCpAUIK2TVrbl8,动力,0,去
1LDt9yAJwhUZK405,动力,0,大
W3p7COTRkSzjK56I,油耗,0,小
9vnib5NlZmXjGRsw,价格,0,哥们
3k8eQMZPvtwiIFHx,配置,0,好
bSJW1EvDTLnhU0qO,配置,-1,增加
Cj8LbX4Gs1icVz9P,配置,0,没有
xpwuMGFyiq06ldaO,油耗,0,左右
WOKSEYap1DMc5iPt,油耗,0,省油
sR5IdcrS47ACxgkf,价格,-1,没
GO8AHDxYM6FyC2KR,操控,0,没
fvme2FaMH4K1AIWG,配置,0,直接
cC7ZJ9QgyFRduO4w,舒适性,0,空调
PfT21Y8IqGeOik6M,价格,0,优惠
qYK5ZvFwyMj9HbxQ,价格,0,高
i60D1tkneHlwOWK4,动力,0,左右
uRJFKHw50MWCgQEj,价格,0,大
8RjxP2OmA6FzaNfv,价格,0,没有
4T3COzh0KP98wnWv,油耗,0,高
BS6GJonqAjs3i5dD,价格,0,没
3ufdvW9n6LpxtUmo,外观,1,漂亮
WzG1hoF0sn4YmMNd,价格,0,优惠
Syba49BXGKAj5E2J,动力,0,最好
XQLp1W6PUGiSueDC,空间,1,大
4fi6wDdFSEjBIWQ8,空间,0,大
w2djv1uBiVHhNIAQ,配置,0,鸡肋
pz8P7vGWgAeoUbrc,价格,0,喜欢
n9dFxNf8SVY6wIb7,配置,0,买
TEJua7ojl5kVQ4px,动力,0,好
cxdNAbiwF7ar901z,内饰,0,喜欢
t7mqEcPgjBi3yMXG,内饰,1,好
opQNKOJUsPm8fhqF,外观,0,主要
PqnhGulHWtDrbRFU,内饰,1,不错
QXv8qNuizGcjtOae,内饰,0,喜欢
AEJ4Rzqk8PL5bFfg,价格,0,关键
v2oQzqurO6aEdAsh,价格,0,不大
ibSO4ogXnq0d7Tfw,价格,0,性价比
pDnAP3eMVs1j47Cb,价格,0,不够
5hlv1GcgFWRDLi8u,价格,0,觉得
Z7ovg4rQWNT5czpl,价格,0,2.5
btQj9E65G4gSrx3m,动力,0,想
jaFxOp42fse6RdLK,动力,0,优惠
KgNLqSsR5rW4az0P,动力,0,弱
H9Eqg04t2xn6CkJT,动力,0,肯定
H8eBXno1LjfbMyPW,动力,0,没
FsEWPD6SoKM3rN48,动力,0,不够
AlF5rQZI2mgRdhGi,动力,0,后悔
H5oIvqrNuGT6gbR9,外观,0,2.0
p2zCmiu4jIScUXew,外观,1,没
onsZ8B5X4uVcaU0I,油耗,0,高
93pxjCQnsPHiXTml,动力,0,不烧
NM3TLgmaheIbqz4W,动力,0,烧
eRQXz59hG70FxqEJ,动力,0,法庭
cwGbU5WZlaE4mFzC,动力,0,怕
jSERDcwzuegam0Gi,动力,0,持续
RL8iomre3TPFyBqa,动力,0,烧
khWTLVBRobvUn3Ga,动力,0,超车
S0D8e9tuBdQpaWFM,动力,0,爆震
70s9f5wBXxQyvIeJ,动力,0,渗油
nhK3bVtY2XqfoFvu,油耗,0,车
N6SOwHa5DWnUL4YV,动力,0,烧
iSkQ6VBe41l9s3HJ,配置,0,肯定
vEjHlxB509aiUh1L,动力,0,安锁
JzQNiRH9sdM70n6F,动力,0,没有
p5diMJHQ2AchUxVF,动力,0,不要
Gczub7DEkxp4VRhN,动力,0,没
Ziu2rQTNe3YUJD6v,动力,0,换
LN1rgVTHliQMzw4S,动力,0,没
jZTniaUmkgNuroEL,油耗,1,没
WlpdjUxNifwH39Qv,动力,0,高
UMN9f4gjq5VCme6B,油耗,0,市区
M9maZYhelO08UcP7,动力,0,4.8
mv45lRIHiagoZPuz,动力,0,换
50URtN4rqHjKGT7p,动力,0,低
td0peuT5361WJCy7,操控,-1,不够
ifU6TJRIqQ83MBm1,操控,0,驾驶
1hTnwObE6Pv4ilI2,舒适性,0,不错
sWdoqgak2prV5Xfj,舒适性,0,好
sTEj9duGX2zAqIr8,舒适性,0,静音
k3dnRXbhuqiMje8D,操控,0,我开
OiM0P8nZ6Hk7ECLR,操控,0,感受
5r40CE1jGfLliA7k,动力,0,正常
nbtiQjg5371Df8Fe,动力,0,换
RAhPKc3w7zYvTkoD,动力,0,Fb
zxho9ZN1fG736tIX,安全性,0,好
sY8baihTfECGcK4q,动力,0,才
puszkRaoPD9hf7g2,动力,0,谢谢
PQRy47eBIkvXzLmH,动力,0,水平
KPlyLQFwz5RshMjf,动力,0,提升
lDMaYEJdVBKTu2zy,舒适性,0,换
TSU6zwZnRQ4cuqLB,舒适性,0,没
9TWx532X4h7wjiDy,安全性,1,没事
6jm8uWBCpZwo5RFI,动力,0,轻松
4tWrTOAjecVDyFYl,油耗,0,差不多
XK9dD5vynI4oGskJ,舒适性,-1,异响
qscgnZPK4FGwLV38,动力,0,正常
tgmdp7VPTv2qicoK,舒适性,-1,异响
DoV8dMqFstKXEUwh,安全性,0,请问
GTx9wel45ru2LZoS,内饰,0,市区
uAzN7fjJWyQq6KXD,操控,0,厉害
2ZCfsbon6041kpPF,舒适性,0,空调
HgApRX8nqjJlEO0K,外观,-1,异响
H83bKrlde7D2pNLF,配置,-1,垃圾
k5A2oECXbvlxpWF1,安全性,0,好
EsFeCWZ4pAYLjkOD,动力,0,加速
mUHbaghwpnzBtME9,配置,0,换大屏
8SjFg2purME4Jx0A,价格,0,便宜
e0kYOc5iPx9mR3jv,油耗,0,不错
HALEWZPmhvTzKjr8,价格,0,有没有
2Hp9McN70xnzy8qJ,操控,0,熄火
mWbG5Zc1zwy6KtjV,动力,0,尊贵
AEYbGMtnhrJ76sUd,舒适性,0,软
T4Y9Apfq2BesIGlc,内饰,-1,吐槽
1hM4eqwczXF6buG2,动力,0,爆缸
wtoBu6QpKzlO8maL,价格,-1,贵
GRXzZQMwAeJu7COd,动力,0,不好
bKsdJG5Bu4QFfAEL,内饰,1,没
TIMa6yKYE8fePg17,动力,0,好点
UIC3PqTcutWdFNVQ,配置,0,兄弟
39GHL0vs8hg2bpl1,动力,0,好
Jmb32XBrZgTNhi60,操控,0,车
es0ZgKMEINc3vajU,动力,0,不错
wrLa3dy1MTJAUbIj,油耗,-1,不飘
jGglFPieTJX97Uxb,动力,0,高
k8G4vxE5maWVOiMB,动力,0,最好
XdMQbHDq7Vs3n0IG,操控,0,哥们
QZHrOlg7P4Xdy2Y3,舒适性,0,噪音
u0K4toPXbnlJTcmL,动力,0,楼主
uzfj7oHsXO2nmUxC,动力,0,动力
JOBqrRszQ5LFT72X,油耗,0,市区
pURWwJXEY9boHvLq,舒适性,1,大
jyTlYHMnAKc4EROF,价格,0,贵
HRLxcVG8YaWArDqd,舒适性,0,空调
rCUqz3A0k5PK8bEV,动力,-1,抖动
beH79mYF60rqQwKW,价格,0,没有
ay6bwYNud4KBVJXg,动力,0,不好
amIEoWFrYfbsRyOq,动力,0,换
CKWDlRyrYdQq2iBH,动力,0,开多
YxvTf4hr1odFwyM7,价格,-1,放弃
VYRCeOz63ky4UhFP,价格,0,合适
5gRpXMthv6sO9lme,舒适性,0,空调
mCcU9XgIHYWsL4qJ,油耗,0,说
xZvGCk0LXS2ITgHe,油耗,0,没有
G3gFzhjsWm8xqHTV,内饰,0,才
SoiD43pfynQPmJ7V,安全性,0,换
2b6R1V7kQS8UMxY3,动力,0,新
EnKrOoixv9Bq0b5Y,价格,0,改
V52Ubc3yioDXqkQ9,操控,0,根本
DhQW8jsTpyqw06o5,油耗,0,左右
krc0zWjpYaKuOIUT,动力,0,说
WMfT8mP6bRpHnhqr,空间,0,阿特
TlQ3NGwt1ZzSO9B7,动力,0,省心
CFpJR65ev0MizD8X,动力,0,很多
EVG6bXaQxSCN1Ake,内饰,1,新
ZYL14a2ypDcoB8T5,操控,0,没有
NO8VzjCTMpQ3Hcul,动力,0,爆震
VL6jHoQ8ZpyIP0tn,价格,0,强
cCgJT7PV3mbx21h9,舒适性,0,没
V9JNZ0vxUCWDsfrY,动力,0,没
sNtAReLBfbXuTcyH,外观,0,没有
FRkSi7Mad9B4He35,舒适性,0,空调
SuaPyk6KrBWiLl8I,配置,0,山寨
3IULXkViPBDKYjvw,动力,0,动力
MDFGsd5R09vbPLht,动力,0,动力
bMUeh2VjrukxmNAD,动力,0,一大堆
24imyrkH9Bcu067W,配置,0,山寨
QeLJ6w9EB78bulcj,动力,0,后悔
8g9n4vVqZQ6JSP5x,价格,-1,实惠
jF2o1uBciOaKARx6,油耗,0,正常
dL1EZgfl4RjkeKUh,价格,0,贵
2VWOd6lnSviTrQY0,动力,0,市区
l78SQPcmBT9DtqNj,动力,0,高
YGIRkO0Zh4NtVnmF,油耗,0,玩意
V1NSF709AmjTRPhe,价格,0,差不多
yBOG7JzfwRZxHVUo,动力,0,优惠
1VkicdAOjC6rPqXW,油耗,0,低
zJjMAVQLrfeUms3Y,配置,0,早
3hctzfuMi9F0r17m,价格,0,好
A34yvHZGOCmtczpf,价格,0,肯定
CkjQS5YZNHvFAXzt,价格,0,没有
5hscw7oaqFm3iCBx,操控,0,好
SUV7QinvDBPmL5OC,价格,0,森林
pGEBk04J1dcLUThW,价格,0,低
NvOgzwa9XLkhEZfj,空间,0,没有
v01eRdCPMnOKw8ty,操控,0,意思
kO0yL4m76xbZ8IUE,油耗,0,定性
VjDzCfoU89EvMbdR,油耗,1,没有
tyDsn2CHM0WJzwpX,动力,0,动力
64eN5ZExUkXqpPa3,配置,0,没有
6e2J5pdRaqDWvSgE,动力,1,足
wHYay9uoQIO25Rht,价格,0,网上
uGTir0Q8SBej1wAN,配置,0,感觉
xGaLW1hdRjQFKXcN,空间,0,数据
JEpFPS0tBo5O8hxu,配置,0,优惠
AGjnT4Dd8bOokZz2,操控,1,空间
dXbirf1CuyFszlKO,油耗,0,左右
nBZzr916y0SKtCPe,动力,0,没有
SnXce3GqCQd6tfFb,动力,0,担心
wWxseS1cGTg2DhHK,动力,0,没有
reyUlXwx6YZHf2Nc,价格,0,优惠
um2A5EVOerPf1ZKS,动力,0,合适
Aa73jxLqprzgl5VT,动力,0,安全
7KRGZL60qn39dMXN,价格,0,没
Jy2MjFViEeBdm4St,油耗,0,驾驶
QY9l3vw28UtiBCs1,动力,0,强
ho6QNZl0uXev3C9q,油耗,0,差不多
0ZcJSahWkL3TmIzN,动力,0,排量
CM0TrDvozKejJ19X,外观,0,我加
hTSecn4GNgLbAKHM,油耗,0,市区
3IxjdMX1y4NOf6Dn,动力,0,正常
L4xNKFochkw71QBZ,配置,0,时尚
fkqNdWp61ien39JX,动力,1,满意
7Gb4jFNMRYgvLlDu,动力,1,喜欢
0HR9mNhn3dzgXr1F,价格,0,取消
3oqNdjLtr6HBxkKD,价格,1,便宜
uUpHiy5kTCXr76fq,油耗,0,我开
sDLvXxwqMJf5jgTc,价格,0,私信
lhu7cmGoMekHqBaz,空间,1,肯定
uWgbGATV0jOoarDw,价格,0,当地
rf7MZgcWesEv6SuX,油耗,0,没
jEpFZwbyDHo9tXkn,价格,0,好
Y4E9pN1kznPewcUO,外观,0,新
H7l3YEvyKQaIh6r8,舒适性,1,不错
389Drm5jzBFvIZ2i,动力,0,第一
JOnA6lRuWev9gcUC,动力,0,不烧
JK1uU6QgvX7FPmeC,价格,0,建议
bagL1329tZij0Pme,舒适性,0,10
bXUKus15n8SeEHRt,内饰,0,OK
EFY6DBolxfH7Cj2b,操控,0,规格
FGRbjwZTUlkg86pQ,内饰,0,好
jlxnYgNMRSEbQ47I,舒适性,-1,异响
Pzcjy48JxafdKIAV,价格,0,不错
hxR9gUEeVuBHcPTk,动力,0,钱
rN1gsRZq98mTL2ow,动力,0,便宜
6vnwrqt9EU048AJD,操控,0,加强
YiOzfUcV1sy6KxIE,动力,0,新车
bkn08zQsyqtxGpL4,油耗,0,高
Qw3Icen09U2i4ahS,油耗,0,好
X6sGr4hBNU8awZ0H,油耗,0,油箱
ZUCOEHAd1ga7LFxk,价格,0,求
ywJhqCI501xpn8Tu,操控,-1,高
yoH41Gi9Y7RXmJwK,油耗,0,才
QptxJrH7qsfiEodS,动力,0,怕
rGgeAiF6dkhOynmp,配置,0,使用
USo8k1D2Zwh56vVB,舒适性,0,空调
Ec0zbuRis9NHpyIQ,动力,0,没事
ICnk96qfHQtTULAc,价格,0,优惠
Ps6hZcIAX1fFYlCv,配置,0,闲鱼
zyCSDkJLrhWE8KXR,动力,0,驾驶
UyhqNBf53jE89orR,动力,0,低
tvTr6MNcyhmkuRAX,舒适性,0,换
mCtk2EcWaBZRTzG4,操控,0,方向盘
oQ49SFW7I0LybuqU,价格,0,正常
O732ncCsp8Rr69oF,空间,0,可惜
fxyncAKhsDum2Oob,油耗,0,高
gWMql7QIZcVFX6y0,油耗,0,正常
jWgdAn4QIHRk2uUs,动力,0,请问
AB4sGnS3vVEq8Dxb,动力,0,好像
6wxXOpZHJ9CNtdeT,动力,0,不好
fMt9sXq4pGHT81CS,油耗,0,均速
cdqKw9jfWgvQ8NEm,油耗,0,差
Pm0r2h5HI76nXvos,动力,0,换
YLIEz3wdkUNMa0HJ,舒适性,0,正常
3bhVfsTD75wFKXCn,动力,0,烧
raYDzok54yMZCOSW,动力,0,换
cL9T6irqHNDsZfPe,空间,0,侧开
qfdGDCZ3PeKxNwpn,油耗,0,舒服
p4kMIBeaTxqrHFCS,舒适性,0,空调
X8wU7Mr5kBcSDxJh,动力,-1,烧
AohYceIpjN7wJ2zg,动力,0,使劲
78vjfAny6s9aIKmO,操控,-1,好点
O6ECF9ct4iuMlDJ2,动力,0,性价比
1HKS4tw3Z7r5Mjbd,动力,0,CRV
bqlw4Hz1UL05MRC7,安全性,0,无解
lu5Ji2sjwNgHOBcV,油耗,0,肯定
5kwbXrfVS62FnKDh,舒适性,0,备胎
EtMWgPap8VOK0ydJ,内饰,-1,异响
sghfQnLUcSOu4DFJ,操控,0,车衣会
yLlrQXn5hta4bG76,动力,-1,烧
LFeDWjKa7HBM4sS2,舒适性,0,骗过
atzMAVxk9SmRh1N0,空间,0,不
dRpfDLrSM0sYWvIB,价格,0,没有
NbFEO2GfgL1dJcQM,动力,0,安静
e0v8JDt3jqNnIVUK,外观,0,图中车
ioUIrmX7F4V9bClB,操控,0,松垮
jaOzYwbXlD4sMEfe,配置,0,安卓
WPIkOoDsAQl7hiTN,价格,0,空调
VhlJyLza5ERfxDnZ,空间,0,性价比
52jEpMRoDNvPHwSb,舒适性,0,噪音
goW6bEX5lPTeBjRt,配置,1,小
dBKTF3eiMoyUELhb,配置,0,装
dMtgGohl5s3VZHqC,配置,0,最好
pL13OljJzXMRiGmZ,操控,0,小
1KRVcuea2SYEsynd,价格,0,优惠
AcT47a1YvjXbyodn,舒适性,0,没有
01kgxZUTtfODp2hr,操控,1,不错
PxLWHR4po8D1T6A3,动力,0,换
237pFikwragGBfnt,动力,0,昨天
Gjc1XHOVlKFe6ItU,油耗,0,好
atLdKR0lSyEH9sMg,配置,0,飞机
Lw9O210Qyh5Uut73,操控,-1,省心
8NnaMkJhHyALDcPZ,价格,0,方便
ODvT15rVzUQGtxWS,外观,-1,顶配
szJOWrFC4H97uDUo,操控,0,超车
gzGyHmUJQuaEfNhM,操控,1,好
SVaOfb1hoyPzv7Lq,空间,0,昂科威
8Y35jtbpHAeThg70,价格,0,优惠
KfFAPD6TohrVGUSs,价格,0,优惠
rQWPNRL1mwxsF7li,动力,0,大
